name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-10,30.0,14.0,22.8,28.2,14.0,22.3,1.1,25.8,0.0,0,0.0,,0,0,35.3,18.2,260.2,1012.2,9.8,42.4,343.4,29.7,10,,2015-05-10T05:30:35,2015-05-10T19:16:31,0.74,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-11,34.0,18.1,26.8,31.5,18.1,25.7,-0.9,19.2,0.0,0,0.0,,0,0,35.3,27.6,52.8,1009.5,43.8,54.5,345.1,29.9,10,,2015-05-11T05:29:46,2015-05-11T19:17:16,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-12,31.0,20.2,26.4,29.0,20.2,25.6,-2.4,15.8,0.0,0,0.0,,0,0,46.4,33.4,151.5,1008.8,37.7,32.5,303.8,26.2,9,,2015-05-12T05:28:59,2015-05-12T19:18:00,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-13,31.1,18.0,26.2,29.1,18.0,25.4,4.4,25.5,0.0,0,0.0,,0,0,33.5,18.5,183.8,1010.4,56.8,45.1,329.4,28.6,10,,2015-05-13T05:28:13,2015-05-13T19:18:45,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-14,28.6,21.6,24.6,27.1,21.6,24.4,5.7,30.7,0.0,0,0.0,,0,0,50.9,30.2,219.4,1007.3,70.7,36.4,337.6,29.3,10,,2015-05-14T05:27:28,2015-05-14T19:19:29,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-15,23.0,13.8,18.0,23.0,13.8,18.0,7.8,55.4,10.674,100,29.17,rain,0,0,45.7,46.2,210.1,1009.1,85.3,33.7,175.8,15.3,6,,2015-05-15T05:26:45,2015-05-15T19:20:13,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-16,23.0,13.0,17.5,23.0,13.0,17.5,8.1,58.0,4.665,100,16.67,rain,0,0,27.7,16.5,239.1,1012.8,70.6,40.1,236.4,20.2,8,,2015-05-16T05:26:03,2015-05-16T19:20:57,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-17,28.9,16.1,22.6,27.3,16.1,22.2,4.8,36.2,0.0,0,0.0,,0,0,20.5,18.3,138.6,1013.5,30.7,44.4,349.6,30.1,10,,2015-05-17T05:25:22,2015-05-17T19:21:40,0.0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-18,30.5,17.1,24.7,28.6,17.1,24.1,1.5,26.1,0.0,0,0.0,,0,0,39.8,22.3,230.4,1010.6,21.7,39.7,337.6,29.3,10,,2015-05-18T05:24:43,2015-05-18T19:22:23,0.02,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-19,29.9,17.0,24.2,28.1,17.0,23.6,0.3,21.9,0.0,0,0.0,,0,0,33.5,18.1,347.7,1011.8,6.1,43.1,358.1,31.0,10,,2015-05-19T05:24:05,2015-05-19T19:23:06,0.05,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-20,33.0,17.9,25.8,30.6,17.9,24.9,0.9,22.7,0.0,0,0.0,,0,0,31.7,22.3,186.9,1010.3,55.8,43.1,321.6,28.0,10,,2015-05-20T05:23:29,2015-05-20T19:23:48,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-21,30.5,20.0,25.7,28.6,20.0,25.1,0.7,20.9,0.0,0,0.0,,0,0,45.0,27.6,185.5,1008.3,52.2,39.1,319.7,27.6,10,,2015-05-21T05:22:54,2015-05-21T19:24:30,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-22,26.4,18.0,22.3,26.4,18.0,22.3,1.9,26.5,0.0,0,0.0,,0,0,43.2,27.6,208.1,1010.7,45.8,39.8,341.7,29.4,10,,2015-05-22T05:22:21,2015-05-22T19:25:12,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-23,27.0,15.0,21.9,26.1,15.0,21.9,2.9,29.7,0.0,0,0.0,,0,0,29.5,18.3,228.4,1012.8,22.6,34.8,349.4,30.3,10,,2015-05-23T05:21:49,2015-05-23T19:25:53,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-24,28.0,17.1,23.4,26.7,17.1,23.2,3.8,28.8,0.0,0,0.0,,0,0,37.3,18.3,281.2,1010.7,29.5,41.8,318.0,27.5,10,,2015-05-24T05:21:18,2015-05-24T19:26:33,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-25,31.1,18.5,25.5,29.0,18.5,24.7,4.9,28.1,0.0,0,0.0,,0,0,31.7,18.3,230.4,1010.5,17.3,33.8,347.7,30.2,10,,2015-05-25T05:20:50,2015-05-25T19:27:13,0.25,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-26,33.1,20.0,27.5,30.7,20.0,26.4,3.6,22.8,0.0,0,0.0,,0,0,33.5,20.4,257.4,1011.0,37.9,37.8,347.9,30.1,10,,2015-05-26T05:20:22,2015-05-26T19:27:53,0.28,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-27,34.0,22.1,28.3,31.5,22.1,27.1,1.4,19.0,0.0,0,0.0,,0,0,33.5,18.2,273.5,1010.7,57.3,41.8,329.7,28.7,10,,2015-05-27T05:19:56,2015-05-27T19:28:31,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-28,42.8,20.9,29.1,38.8,20.9,27.7,0.5,17.9,0.0,0,0.0,,0,0,28.1,22.2,279.9,1011.1,10.4,29.9,364.3,31.5,10,,2015-05-28T05:19:32,2015-05-28T19:29:10,0.34,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-29,38.0,22.2,30.5,34.8,22.2,28.8,-1.0,15.0,0.0,0,0.0,,0,0,25.9,12.9,251.5,1009.7,18.3,16.0,364.9,31.6,10,,2015-05-29T05:19:10,2015-05-29T19:29:47,0.37,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-30,40.0,22.9,31.8,36.5,22.9,29.9,-0.5,14.2,0.0,0,0.0,,0,0,25.6,18.3,248.5,1010.0,30.9,33.8,361.6,31.3,10,,2015-05-30T05:18:48,2015-05-30T19:30:24,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-05-31,41.0,25.2,33.4,37.5,25.2,31.2,1.2,13.9,0.0,0,0.0,,0,0,29.5,18.4,256.1,1008.8,17.5,37.8,358.2,30.9,10,,2015-05-31T05:18:29,2015-05-31T19:31:00,0.44,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-01,39.1,25.2,33.1,35.6,25.2,30.8,-3.2,10.4,0.0,0,0.0,,0,0,35.3,18.4,207.3,1009.7,13.4,43.7,367.6,31.8,10,,2015-06-01T05:18:11,2015-06-01T19:31:36,0.47,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-02,38.9,25.0,32.1,35.7,25.0,30.2,-1.7,12.7,0.0,0,0.0,,0,0,37.1,18.0,266.6,1008.6,17.5,29.1,365.4,31.5,10,,2015-06-02T05:17:55,2015-06-02T19:32:10,0.5,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-03,38.0,23.1,31.0,34.7,23.1,29.2,-7.3,9.1,0.0,0,0.0,,0,0,34.6,15.6,232.2,1007.2,1.1,39.8,371.2,31.9,10,,2015-06-03T05:17:40,2015-06-03T19:32:44,0.54,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-04,35.1,21.0,28.3,32.3,21.0,27.2,-1.2,17.0,0.0,0,0.0,,0,0,60.8,36.9,163.8,1006.2,46.7,26.6,302.9,26.2,10,,2015-06-04T05:17:26,2015-06-04T19:33:17,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-05,30.8,20.1,25.2,30.4,20.1,25.2,16.1,59.8,0.954,100,41.67,rain,0,0,50.4,24.0,43.3,1007.6,77.3,33.8,234.0,20.2,8,,2015-06-05T05:17:15,2015-06-05T19:33:49,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-06,35.0,21.0,27.7,32.5,21.0,26.6,9.6,42.3,3.454,100,16.67,rain,0,0,37.1,53.7,271.6,1007.9,71.5,44.4,326.5,28.3,10,,2015-06-06T05:17:05,2015-06-06T19:34:20,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-07,37.0,22.1,30.0,34.2,22.1,28.5,3.7,21.7,0.0,0,0.0,,0,0,31.7,18.3,286.6,1009.1,22.0,43.7,360.4,30.9,10,,2015-06-07T05:16:56,2015-06-07T19:34:50,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-08,40.0,24.4,32.4,37.0,24.4,30.7,4.2,18.6,0.0,0,0.0,,0,0,27.0,22.2,298.8,1008.8,60.0,39.8,286.2,24.6,9,,2015-06-08T05:16:49,2015-06-08T19:35:19,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-09,34.1,27.0,30.2,32.9,27.3,29.7,13.5,37.8,0.0,0,0.0,,0,0,42.5,18.3,218.4,1008.4,85.2,37.7,138.8,12.0,4,,2015-06-09T05:16:43,2015-06-09T19:35:47,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-10,33.8,25.0,29.4,33.5,25.0,29.7,17.1,48.7,0.0,0,0.0,,0,0,29.5,18.3,257.2,1007.5,67.5,43.8,233.7,20.0,7,,2015-06-10T05:16:39,2015-06-10T19:36:14,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-11,37.0,26.0,31.7,35.0,26.0,30.4,9.8,28.2,0.0,0,0.0,,0,0,31.7,27.6,243.8,1005.4,33.9,39.8,323.8,28.0,9,,2015-06-11T05:16:37,2015-06-11T19:36:40,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-12,39.0,25.0,32.6,36.2,25.0,30.7,4.3,17.8,0.0,0,0.0,,0,0,29.5,20.3,236.4,1004.4,7.8,38.5,356.6,30.9,10,,2015-06-12T05:16:36,2015-06-12T19:37:04,0.86,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-13,39.1,26.1,33.5,36.6,26.1,31.5,3.7,15.7,0.0,0,0.0,,0,0,31.7,18.3,253.9,1003.7,24.1,41.8,342.7,29.5,10,,2015-06-13T05:16:37,2015-06-13T19:37:28,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-14,41.0,27.1,34.7,38.5,26.3,32.6,6.3,18.1,0.0,0,0.0,,0,0,25.9,18.3,241.4,1004.1,18.2,41.8,352.1,30.3,10,,2015-06-14T05:16:39,2015-06-14T19:37:50,0.94,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-15,44.0,28.1,36.5,44.0,27.1,34.3,5.6,15.8,0.0,0,0.0,,0,0,31.7,27.7,245.0,1005.5,14.6,39.8,352.3,30.4,10,,2015-06-15T05:16:43,2015-06-15T19:38:11,0.97,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-16,43.0,29.0,36.4,39.5,27.5,33.8,4.3,14.6,0.0,0,0.0,,0,0,37.2,18.3,242.7,1007.6,11.3,39.8,360.0,31.3,10,,2015-06-16T05:16:48,2015-06-16T19:38:31,0.0,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KLUF,KSDL,KDVT,72278023183,KPHX,72278303185,KFFZ,72278523111"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-17,45.0,29.1,37.3,45.0,27.7,35.3,4.5,14.6,0.0,0,0.0,,0,0,35.3,33.3,256.2,1007.9,16.7,41.7,362.4,31.4,10,,2015-06-17T05:16:54,2015-06-17T19:38:50,0.04,Clear,Clear conditions throughout the day.,clear-day,"72278903192,72278403184,KLUF,KSDL,KDVT,72278023183,KPHX,72278303185,72278523111,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-18,45.0,29.4,37.9,45.0,27.9,35.9,2.5,12.5,0.0,0,0.0,,0,0,35.6,27.7,239.7,1007.3,9.2,39.4,362.0,31.3,10,,2015-06-18T05:17:02,2015-06-18T19:39:07,0.07,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-19,44.1,29.0,37.0,44.1,27.4,34.5,-2.0,10.2,0.0,0,0.0,,0,0,35.3,20.5,244.9,1005.8,33.9,41.7,369.1,32.0,10,,2015-06-19T05:17:11,2015-06-19T19:39:23,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-20,44.0,26.0,35.6,44.0,26.0,32.9,-4.2,8.9,0.0,0,0.0,,0,0,29.2,20.4,213.2,1006.9,0.5,43.7,372.0,32.2,10,,2015-06-20T05:17:22,2015-06-20T19:39:37,0.14,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-21,42.0,29.0,35.7,40.2,27.8,33.9,8.8,20.0,0.0,0,0.0,,0,0,30.6,18.3,264.0,1009.2,0.0,45.7,360.6,31.4,10,,2015-06-21T05:17:34,2015-06-21T19:39:51,0.17,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-22,42.0,28.0,35.8,39.0,27.2,33.6,6.4,18.0,0.0,0,0.0,,0,0,30.2,22.3,262.8,1009.8,19.8,43.7,359.0,31.1,10,,2015-06-22T05:17:48,2015-06-22T19:40:02,0.2,Clear,Clear conditions throughout the day.,clear-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-23,43.0,29.1,36.6,39.7,27.8,34.2,5.7,16.1,0.0,0,0.0,,0,0,34.3,22.3,274.9,1008.3,27.9,37.8,346.5,29.9,10,,2015-06-23T05:18:03,2015-06-23T19:40:13,0.23,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-24,44.0,30.1,37.0,44.0,28.3,34.8,5.5,15.4,0.0,0,0.0,,0,0,33.9,27.7,168.1,1008.0,38.1,43.8,342.5,29.4,9,,2015-06-24T05:18:19,2015-06-24T19:40:22,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-25,42.1,29.1,36.7,40.6,28.1,35.2,10.2,21.4,0.0,0,0.0,,0,0,37.1,35.8,246.9,1008.0,44.9,28.8,326.5,28.3,9,,2015-06-25T05:18:36,2015-06-25T19:40:29,0.3,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-26,41.1,30.8,36.0,40.2,30.0,35.0,12.4,25.2,0.0,0,0.0,,0,0,33.5,20.9,255.5,1008.6,22.2,35.5,350.6,30.4,10,,2015-06-26T05:18:55,2015-06-26T19:40:35,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-27,42.0,30.7,35.1,41.7,31.0,34.9,14.5,30.6,0.14,100,4.17,rain,0,0,68.4,46.2,327.4,1010.0,70.7,43.4,308.1,26.6,9,,2015-06-27T05:19:14,2015-06-27T19:40:39,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-28,43.0,29.1,35.8,41.9,28.4,35.1,13.3,27.2,0.0,0,0.0,,0,0,29.5,22.3,229.9,1010.3,50.3,38.0,315.3,27.3,9,,2015-06-28T05:19:35,2015-06-28T19:40:42,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-29,43.0,30.2,36.0,43.8,30.3,35.9,15.1,30.2,0.123,100,4.17,rain,0,0,38.5,27.6,258.4,1008.9,39.8,39.8,333.6,28.7,10,,2015-06-29T05:19:57,2015-06-29T19:40:43,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-06-30,39.4,29.4,34.8,39.9,30.8,35.7,17.2,37.3,0.484,100,4.17,rain,0,0,40.7,27.5,240.5,1008.5,40.8,35.8,311.2,26.8,10,,2015-06-30T05:20:21,2015-06-30T19:40:43,0.46,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-07-01,39.4,28.1,33.9,39.3,28.6,34.2,16.2,36.4,0.0,0,0.0,,0,0,43.9,25.1,230.9,1010.0,54.2,34.5,289.5,25.1,9,,2015-07-01T05:20:44,2015-07-01T19:40:40,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-07-02,40.0,29.9,35.0,40.0,29.4,34.2,13.4,28.3,0.0,0,0.0,,0,0,34.5,27.6,254.6,1009.7,31.3,35.8,330.9,28.6,10,,2015-07-02T05:21:09,2015-07-02T19:40:37,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-07-03,37.0,27.0,33.0,37.5,27.9,33.1,15.8,36.7,0.014,100,4.17,rain,0,0,37.0,28.5,250.6,1008.5,73.5,43.1,275.5,23.9,9,,2015-07-03T05:21:36,2015-07-03T19:40:32,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-07-04,41.0,28.6,34.4,39.8,29.6,34.3,15.1,34.0,0.0,0,0.0,,0,0,38.3,22.3,244.9,1007.1,58.2,41.7,281.4,24.5,8,,2015-07-04T05:22:03,2015-07-04T19:40:25,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-07-05,37.0,28.8,31.9,36.5,29.5,31.8,15.4,38.5,0.0,0,0.0,,0,0,53.9,60.9,192.6,1010.9,67.2,41.4,254.8,22.0,9,,2015-07-05T05:22:32,2015-07-05T19:40:17,0.63,Partially cloudy,Partly cloudy throughout the day.,wind,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-07-06,40.0,26.0,32.6,39.1,26.0,32.8,16.3,40.7,0.0,0,0.0,,0,0,31.7,18.3,246.4,1011.5,60.5,40.4,314.8,27.3,10,,2015-07-06T05:23:01,2015-07-06T19:40:08,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-07-07,41.0,28.0,35.2,40.0,28.5,34.4,12.9,28.3,0.0,0,0.0,,0,0,35.3,22.2,226.5,1008.2,24.0,37.8,327.1,28.4,9,,2015-07-07T05:23:31,2015-07-07T19:39:56,0.7,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-07-08,41.4,29.0,35.5,38.4,27.8,33.3,6.2,17.6,0.0,0,0.0,,0,0,39.5,26.6,206.6,1005.0,20.1,27.9,318.0,27.5,10,,2015-07-08T05:24:02,2015-07-08T19:39:43,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-07-09,37.7,26.9,32.7,35.4,26.0,30.7,2.8,15.8,0.0,0,0.0,,0,0,49.7,28.6,208.1,1006.1,30.0,16.0,298.2,25.9,8,,2015-07-09T05:24:34,2015-07-09T19:39:29,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-07-10,38.6,26.0,32.1,36.5,26.0,30.7,7.8,22.7,0.0,0,0.0,,0,0,44.0,33.4,200.5,1008.8,33.3,37.7,333.1,28.8,10,,2015-07-10T05:25:07,2015-07-10T19:39:13,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-07-11,39.1,28.0,33.8,37.4,27.3,32.4,10.4,25.2,0.0,0,0.0,,0,0,36.2,25.9,229.5,1010.7,59.4,39.8,333.0,28.7,10,,2015-07-11T05:25:40,2015-07-11T19:38:55,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-07-12,39.1,27.1,34.0,37.2,26.3,32.0,5.9,17.9,0.0,0,0.0,,0,0,33.5,22.3,271.1,1012.5,57.4,43.8,329.8,28.4,10,,2015-07-12T05:26:14,2015-07-12T19:38:35,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185"
"4800 E Falcon Dr, Mesa, AZ 85215, United States",2015-07-13,44.0,29.0,36.0,44.0,27.9,34.9,11.6,24.2,0.0,0,0.0,,0,0,40.7,27.6,239.6,1009.7,61.8,45.7,323.5,27.8,9,,2015-07-13T05:26:49,2015-07-13T19:38:14,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72278903192,KSDL,72278023183,KPHX,72278303185,KFFZ"
